millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25331,1155,994,0,0,64,0,0,21,1,0.975,0.183988,0.10147,-0.977677,-0.056679,0.111201,-0.99218,-57.716934,-147.681427,508.639313,-56.319496,-152.10936,509.311279,-52.352837,-154.130386,509.558441,-48.148418,-152.552658,509.236053,-46.176895,-148.308319,508.532959,-47.300365,-143.633179,508.076538,-51.540958,-141.88179,507.613831,-55.734341,-143.448318,507.936218,1.48183,-139.498596,480.996643,3.035202,-143.927109,482.597168,6.975724,-145.847656,484.184357,10.995374,-144.108368,484.828461,12.713397,-139.729965,484.152161,11.123075,-135.304108,482.551666,7.182088,-133.421494,480.964478,2.855798,-134.843613,480.413544,-22.672857,-112.417847,519.631348,-0.053155,-0.020068,-0.018372, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25363,1155,994,0,0,64,0,0,22,1,0.975,0.183291,0.111159,-0.976754,-0.063835,0.115894,-0.991208,-57.807556,-147.784195,509.264008,-56.374527,-152.201019,509.884949,-52.381947,-154.180313,510.02417,-48.177616,-152.555969,509.600128,-46.230961,-148.28862,508.861237,-47.382732,-143.623596,508.44928,-51.653011,-141.914856,508.101044,-55.848091,-143.526291,508.525085,1.367053,-138.874863,478.912933,2.929833,-143.316727,480.509125,6.885617,-145.241394,482.092377,10.917525,-143.494446,482.735291,12.637394,-139.101105,482.061188,11.037498,-134.661865,480.464996,7.081247,-132.77536,478.881744,2.741834,-134.204758,478.333435,-22.653332,-112.428474,519.719849,-0.051876,-0.020692,-0.018892, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25396,1155,994,0,0,64,0,0,23,1,0.975,0.182061,0.108047,-0.977333,-0.072525,0.113425,-0.990896,-57.475971,-146.807831,505.871765,-56.016525,-151.201981,506.36853,-52.006554,-153.141388,506.351318,-47.804882,-151.485489,505.830261,-45.877071,-147.214218,505.110535,-47.044899,-142.576263,504.819489,-51.338657,-140.901093,504.630981,-55.53426,-142.542908,505.152039,1.26017,-140.566879,484.85611,2.871621,-144.980515,486.346191,6.866708,-146.867737,487.755157,10.903814,-145.098862,488.257599,12.594199,-140.713074,487.559235,10.949045,-136.303665,486.069122,6.955838,-134.450668,484.660187,2.613467,-135.906662,484.268707,-22.658449,-112.41394,519.560059,-0.054397,-0.021231,-0.018502, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25418,1155,994,0,0,64,0,0,24,1,0.975,0.180642,0.111522,-0.977206,-0.064289,0.114739,-0.991313,-57.314842,-146.299911,504.302124,-55.892002,-150.724609,504.853485,-51.892788,-152.714584,504.907318,-47.669384,-151.098526,504.432068,-45.701187,-146.832718,503.706177,-46.834564,-142.164246,503.362915,-51.117504,-140.439514,503.100983,-55.333267,-142.041992,503.576233,1.427847,-141.604065,488.338196,3.056139,-146.004181,489.785706,7.042137,-147.87738,491.205872,11.050526,-146.102509,491.766815,12.709953,-141.721222,491.139893,11.048743,-137.323883,489.692383,7.063317,-135.484451,488.272186,2.745676,-136.952988,487.823669,-22.664433,-112.416191,519.572205,-0.052841,-0.019481,-0.018723, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25450,1155,994,0,0,64,0,0,25,1,0.975,0.18146,0.111254,-0.977085,-0.068028,0.11408,-0.99114,-56.80164,-144.981613,499.740143,-55.324646,-149.399155,500.241425,-51.284843,-151.327835,500.129089,-47.060707,-149.633896,499.468903,-45.130348,-145.321808,498.647614,-46.306427,-140.657608,498.340149,-50.635357,-138.998413,498.258698,-54.854275,-140.67511,498.918854,1.385366,-140.801437,485.816742,2.978736,-145.214432,487.324524,6.956209,-147.111282,488.762115,10.986776,-145.356354,489.287354,12.685307,-140.980377,488.592621,11.057872,-136.571289,487.084808,7.081841,-134.709076,485.647217,2.746358,-136.149918,485.229736,-22.643045,-112.411324,519.59375,-0.053984,-0.019491,-0.01837, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25494,1155,994,0,0,64,0,0,26,1,0.975,0.176724,0.103443,-0.978809,-0.070997,0.112443,-0.991119,-57.435593,-146.904236,506.08371,-55.997547,-151.31662,506.701294,-51.998154,-153.277115,506.726349,-47.791512,-151.631348,506.144165,-45.847519,-147.354782,505.295837,-46.993614,-142.692734,504.872925,-51.277069,-141.006348,504.653229,-55.475639,-142.636017,505.235382,1.339136,-140.627167,485.106476,2.940633,-145.042892,486.586121,6.923965,-146.940552,488.015991,10.955024,-145.184158,488.558472,12.648663,-140.804916,487.895782,11.013418,-136.392502,486.416138,7.031058,-134.529282,484.986298,2.693824,-135.974411,484.554047,-22.597122,-112.499573,520.004456,-0.053282,-0.019859,-0.019, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25538,1155,994,0,0,64,0,0,27,1,0.975,0.172789,0.107199,-0.979108,-0.067701,0.11534,-0.991016,-56.982319,-145.344055,500.914185,-55.519135,-149.744049,501.433807,-51.505051,-151.670258,501.333282,-47.30349,-149.990158,500.671448,-45.379524,-145.700134,499.836029,-46.543053,-141.053177,499.507996,-50.845299,-139.397095,499.416931,-55.041386,-141.059937,500.078766,1.440653,-141.827072,489.347168,3.084752,-146.230652,490.770905,7.094722,-148.098495,492.12915,11.120382,-146.313354,492.626282,12.780889,-141.923569,491.971069,11.104772,-137.523697,490.547333,7.096496,-135.688507,489.189056,2.763131,-137.16658,488.809937,-22.587683,-112.434517,519.588318,-0.054615,-0.020007,-0.019209, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25571,1155,994,0,0,64,0,0,28,1,0.975,0.177122,0.113211,-0.977656,-0.074975,0.114288,-0.990614,-57.460518,-146.725113,505.82132,-56.023846,-151.129547,506.341156,-52.029388,-153.100754,506.40274,-47.82571,-151.478683,505.969971,-45.880444,-147.222397,505.296387,-47.030888,-142.575241,504.989288,-51.306511,-140.866699,504.714996,-55.502922,-142.476257,505.147736,1.261851,-139.909729,482.725403,2.858479,-144.337708,484.220428,6.84517,-146.245865,485.667297,10.885994,-144.491699,486.218475,12.589596,-140.105057,485.551086,10.958652,-135.680374,484.056091,6.972796,-133.80722,482.609222,2.625991,-135.248642,482.16687,-22.606256,-112.462875,519.666504,-0.053705,-0.018699,-0.019459, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25603,1155,994,0,0,64,0,0,29,1,0.975,0.180458,0.107005,-0.977745,-0.069183,0.102886,-0.992284,-56.870514,-145.073746,499.972626,-55.40424,-149.490921,500.537109,-51.376877,-151.419998,500.421936,-47.160847,-149.726425,499.694611,-45.230019,-145.415634,498.781158,-46.393284,-140.747894,498.401123,-50.710861,-139.094711,498.331848,-54.920967,-140.769363,499.059174,1.389929,-141.136902,486.458893,3.008211,-145.520615,487.956482,6.991468,-147.378159,489.344543,11.004402,-145.59758,489.809998,12.672771,-141.22554,489.08017,11.02123,-136.846924,487.582611,7.040711,-135.023071,486.19455,2.723683,-136.491043,485.839294,-22.649574,-112.531761,519.864685,-0.053883,-0.02061,-0.018905, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25635,1155,994,0,0,64,0,0,30,1,0.975,0.179646,0.109633,-0.977603,-0.074769,0.113123,-0.990764,-57.438335,-146.709076,505.463379,-55.988533,-151.114777,506.016113,-51.980972,-153.058655,505.971497,-47.774654,-151.397232,505.355713,-45.838211,-147.115265,504.529449,-46.99152,-142.462051,504.171387,-51.285896,-140.78891,504.021362,-55.485722,-142.43399,504.637146,1.206088,-140.560379,484.79068,2.822198,-144.973541,486.259338,6.819461,-146.861328,487.663513,10.855315,-145.093887,488.180664,12.54199,-140.709167,487.507843,10.892511,-136.299744,486.039185,6.896672,-134.445969,484.63501,2.554594,-135.902802,484.230621,-22.731726,-112.523308,519.82489,-0.052585,-0.019891,-0.017847, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25667,1155,994,0,0,64,0,0,31,1,0.975,0.176551,0.109449,-0.978187,-0.074732,0.113526,-0.99072,-57.70504,-147.133362,506.97525,-56.268532,-151.540787,507.548859,-52.27301,-153.505127,507.600616,-48.068855,-151.86998,507.10022,-46.124325,-147.603241,506.34079,-47.272324,-142.949066,505.971436,-51.550133,-141.253662,505.715454,-55.746521,-142.874634,506.21582,1.162456,-140.003601,482.902649,2.756207,-144.417389,484.472687,6.743848,-146.30217,485.919128,10.787369,-144.528732,486.394623,12.493261,-140.139877,485.620636,10.864283,-135.731659,484.050598,6.879584,-133.88237,482.604187,2.533397,-135.336578,482.232239,-22.733219,-112.518211,519.80249,-0.052131,-0.018933,-0.019164, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25688,1155,994,0,0,64,0,0,32,1,0.975,0.175461,0.110955,-0.978214,-0.07813,0.109504,-0.990911,-57.414772,-146.149796,503.540771,-55.956413,-150.540741,503.994873,-51.944817,-152.46434,503.85672,-47.741421,-150.790451,503.207245,-45.811493,-146.511246,502.42688,-46.967651,-141.877136,502.168488,-51.269585,-140.217834,502.110901,-55.4687,-141.875259,502.760376,1.086548,-140.262558,483.277283,2.729862,-144.660599,484.772308,6.752173,-146.511765,486.117035,10.79439,-144.708099,486.523773,12.465062,-140.310532,485.754211,10.788481,-135.918747,484.259186,6.770234,-134.100952,482.914459,2.424157,-135.590164,482.622162,-22.719103,-112.483635,519.454041,-0.051306,-0.019417,-0.019943, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25732,1155,994,0,0,64,0,0,33,1,0.975,0.176643,0.108224,-0.978307,-0.072595,0.112147,-0.991036,-57.472569,-146.300201,504.1008,-56.029049,-150.707733,504.622498,-52.022362,-152.652771,504.522247,-47.811565,-150.991745,503.858734,-45.867168,-146.709747,503.02066,-47.0093,-142.056442,502.690552,-51.306042,-140.38031,502.599213,-55.511288,-142.024216,503.262726,1.12168,-140.803848,485.358398,2.731339,-145.219437,486.833923,6.733745,-147.111481,488.207733,10.782647,-145.347946,488.67511,12.482768,-140.965149,487.96225,10.839918,-136.554199,486.486725,6.839932,-134.695724,485.112885,2.487411,-136.145706,484.759613,-22.79421,-112.558632,519.685364,-0.053889,-0.018677,-0.019391, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25765,1155,994,0,0,64,0,0,34,1,0.975,0.181636,0.112377,-0.976924,-0.069058,0.114144,-0.991061,-57.027283,-145.115051,500.091278,-55.550587,-149.513794,500.570496,-51.522053,-151.42952,500.445404,-47.313366,-149.736374,499.789307,-45.393246,-145.438187,498.986511,-46.568996,-140.793625,498.701904,-50.886555,-139.145782,498.632385,-55.090496,-140.82196,499.288483,1.119754,-140.346191,483.822083,2.751954,-144.769974,485.245148,6.763862,-146.663193,486.631439,10.80481,-144.893158,487.168945,12.484436,-140.498734,486.542755,10.819437,-136.07785,485.11972,6.808317,-134.218155,483.733398,2.459251,-135.681381,483.313202,-22.787729,-112.46785,519.493958,-0.051107,-0.018451,-0.020172, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25797,1155,994,0,0,64,0,0,35,1,0.975,0.180103,0.105773,-0.977944,-0.06894,0.116663,-0.990776,-57.420738,-146.230515,503.737335,-55.979259,-150.641006,504.328186,-51.981976,-152.612228,504.450104,-47.779331,-150.983093,504.031616,-45.839375,-146.716934,503.317902,-46.998959,-142.059357,502.938141,-51.274311,-140.356934,502.605133,-55.468208,-141.973312,503.023621,1.234703,-141.828476,489.365143,2.867774,-146.23201,490.783081,6.878994,-148.107025,492.101135,10.916878,-146.332581,492.547241,12.593737,-141.951218,491.860046,10.9291,-137.552185,490.442108,6.9204,-135.709167,489.124023,2.577917,-137.174225,488.798462,-22.793476,-112.400139,519.474731,-0.051897,-0.019304,-0.019249, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25830,1155,994,0,0,64,0,0,36,1,0.975,0.176508,0.107976,-0.978359,-0.067927,0.11073,-0.991526,-57.532093,-146.585083,505.211426,-56.091412,-151.003006,505.806122,-52.087345,-152.973587,505.883728,-47.875278,-151.336411,505.398804,-45.928505,-147.06044,504.635406,-47.082535,-142.39473,504.245789,-51.367634,-140.694595,503.963104,-55.571365,-142.317719,504.448029,1.267564,-141.308273,487.334869,2.895471,-145.715714,488.849182,6.905596,-147.581436,490.24115,10.946664,-145.788483,490.695343,12.627586,-141.390991,489.94574,10.965977,-136.989029,488.431396,6.95898,-135.157303,487.039429,2.61299,-136.635269,486.695831,-22.763191,-112.470268,519.866028,-0.052352,-0.018785,-0.018961, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25852,1155,994,0,0,64,0,0,37,1,0.975,0.191361,0.096084,-0.976806,-0.06946,0.102095,-0.992347,-57.06971,-145.91832,502.460724,-55.624718,-150.330399,503.088501,-51.620949,-152.288345,503.138153,-47.414883,-150.639008,502.580627,-45.476322,-146.359695,501.742462,-46.631947,-141.697495,501.311218,-50.917858,-140.014236,501.065002,-55.115471,-141.647781,501.622559,1.227069,-140.169968,483.044342,2.80992,-144.583267,484.627991,6.786697,-146.474091,486.107697,10.82618,-144.709366,486.616638,12.536937,-140.326385,485.85672,10.918371,-135.918137,484.273071,6.943897,-134.063324,482.793365,2.601123,-135.509003,482.385101,-22.721983,-112.429642,519.696899,-0.053504,-0.019241,-0.019577, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25885,1155,994,0,0,64,0,0,38,1,0.975,0.188271,0.112255,-0.975681,-0.071565,0.108008,-0.991571,-57.166416,-145.942398,502.929993,-55.684917,-150.344406,503.471466,-51.656689,-152.262711,503.42511,-47.452721,-150.568939,502.818115,-45.540134,-146.266769,502.006012,-46.727242,-141.615616,501.660858,-51.040058,-139.969391,501.510895,-55.237751,-141.646881,502.11792,1.180769,-139.990997,482.472839,2.769872,-144.413803,484.013367,6.751201,-146.31604,485.486023,10.791609,-144.558212,486.028076,12.499412,-140.172745,485.322021,10.875162,-135.753891,483.781494,6.895156,-133.88736,482.308838,2.549646,-135.329636,481.871094,-22.74691,-112.53878,519.893372,-0.052523,-0.019518,-0.01945, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25929,1155,994,0,0,64,0,0,39,1,0.975,0.188535,0.103663,-0.97658,-0.065246,0.105707,-0.992254,-57.074123,-145.625778,501.550598,-55.619232,-150.035995,502.1203,-51.606529,-151.988617,502.148041,-47.397102,-150.33432,501.617554,-45.462074,-146.052704,500.8396,-46.627071,-141.394989,500.471954,-50.922447,-139.712631,500.242157,-55.124329,-141.351974,500.772644,1.223292,-140.149918,483.008179,2.802184,-144.581406,484.538483,6.78166,-146.499374,486.003937,10.82978,-144.755142,486.546112,12.550514,-140.373077,485.847412,10.936687,-135.945267,484.317108,6.958351,-134.062851,482.851654,2.605965,-135.490829,482.414948,-22.775904,-112.458794,519.404907,-0.054768,-0.020174,-0.01938, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25972,1155,994,0,0,64,0,0,40,1,0.975,0.183773,0.102042,-0.977658,-0.065767,0.104269,-0.992372,-57.371284,-146.429901,504.090576,-55.911633,-150.821198,504.696106,-51.910484,-152.751831,504.723145,-47.722794,-151.085083,504.155853,-45.80711,-146.808487,503.326538,-46.977688,-142.166718,502.917084,-51.260117,-140.510513,502.69397,-55.439983,-142.161484,503.261261,1.235877,-141.122986,485.974243,2.852981,-145.514709,487.513092,6.837762,-147.372177,488.950867,10.854192,-145.582748,489.445374,12.525202,-141.198135,488.706879,10.873683,-136.811462,487.16803,6.891446,-134.98877,485.730255,2.56931,-136.464142,485.341095,-22.834265,-112.631096,519.929321,-0.054117,-0.019566,-0.019233, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26005,1155,994,0,0,64,0,0,41,1,0.975,0.188518,0.107951,-0.976119,-0.062412,0.107126,-0.992285,-57.536339,-146.695709,505.169922,-56.100796,-151.119476,505.812775,-52.104286,-153.105942,506.002411,-47.896473,-151.484177,505.627747,-45.949333,-147.212875,504.908264,-47.107498,-142.53981,504.478516,-51.379395,-140.82515,504.075775,-55.577114,-142.434692,504.450439,1.218145,-140.823135,485.090668,2.843686,-145.227997,486.564148,6.839678,-147.101929,487.967682,10.864128,-145.323212,488.479095,12.53596,-140.936584,487.798828,10.877048,-136.535736,486.325378,6.882758,-134.695755,484.921814,2.551402,-136.164169,484.522461,-22.851336,-112.508118,519.539124,-0.053319,-0.019063,-0.018867, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26038,1155,994,0,0,64,0,0,42,1,0.975,0.192282,0.098167,-0.976417,-0.071979,0.104771,-0.991888,-57.116062,-145.603333,501.492004,-55.707954,-150.033768,502.176666,-51.722214,-152.031845,502.288971,-47.504505,-150.419876,501.763092,-45.532593,-146.153046,500.907104,-46.653385,-141.472229,500.419342,-50.920975,-139.750259,500.110138,-55.128693,-141.346741,500.636017,1.03341,-139.232452,479.683319,2.589823,-143.66362,481.24823,6.548402,-145.591293,482.766327,10.589912,-143.860229,483.348297,12.321445,-139.486816,482.653229,10.728997,-135.058899,481.088287,6.770885,-133.168015,479.57019,2.425325,-134.581573,479.088135,-22.851709,-112.473495,519.484985,-0.054335,-0.019381,-0.020656, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26060,1155,994,0,0,64,0,0,43,1,0.975,0.181457,0.09586,-0.978716,-0.061525,0.109113,-0.992124,-57.367195,-146.167984,503.143951,-55.949524,-150.585052,503.842255,-51.970623,-152.571777,504.013641,-47.771194,-150.956711,503.557709,-45.818737,-146.695923,502.741516,-46.955841,-142.027344,502.245422,-51.211845,-140.317169,501.871826,-55.400646,-141.918076,502.327759,1.255131,-140.482635,484.213654,2.816189,-144.910614,485.729706,6.76835,-146.841278,487.22818,10.796662,-145.118393,487.831329,12.516815,-140.752838,487.185791,10.920929,-136.327194,485.669739,6.968503,-134.432266,484.171265,2.634866,-135.841431,483.671722,-22.823563,-112.47451,519.680481,-0.051719,-0.019131,-0.019944, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26093,1155,994,0,0,64,0,0,44,1,0.975,0.185796,0.101662,-0.977315,-0.061684,0.106209,-0.992429,-57.287006,-145.88858,502.513306,-55.837181,-150.298996,503.109314,-51.828255,-152.248398,503.115112,-47.619919,-150.589233,502.527252,-45.682743,-146.304871,501.690155,-46.840118,-141.645248,501.289398,-51.133064,-139.969162,501.088348,-55.333775,-141.612137,501.676178,1.215833,-140.553894,484.311401,2.813272,-144.966888,485.845428,6.793729,-146.855087,487.301575,10.824344,-145.087463,487.826874,12.51948,-140.702499,487.113586,10.887339,-136.293777,485.57959,6.908539,-134.440857,484.123444,2.572773,-135.893555,483.703247,-22.831039,-112.473366,519.701172,-0.052727,-0.01967,-0.020355, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26126,1155,994,0,0,64,0,0,45,1,0.975,0.190709,0.108415,-0.975641,-0.064137,0.104286,-0.992477,-56.988693,-145.179672,500.218994,-55.503571,-149.583786,500.822235,-51.477665,-151.51297,500.913177,-47.279251,-149.830933,500.438507,-45.373714,-145.533035,499.6763,-46.576344,-140.877441,499.2789,-50.879246,-139.222702,498.982117,-55.069134,-140.890564,499.456787,1.228455,-141.32489,486.759094,2.845755,-145.727219,488.279724,6.836173,-147.596558,489.715668,10.860697,-145.81337,490.225769,12.537689,-141.425446,489.5112,10.886205,-137.027649,487.990601,6.897856,-135.192963,486.554657,2.567132,-136.663269,486.151642,-22.846252,-112.488907,519.627441,-0.055026,-0.019979,-0.019886, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26159,1155,994,0,0,64,0,0,46,1,0.975,0.184236,0.102113,-0.977563,-0.070483,0.108334,-0.991613,-57.528873,-146.550369,504.700043,-56.099155,-150.962265,505.344177,-52.113087,-152.942078,505.507477,-47.914745,-151.322937,505.094269,-45.970409,-147.062454,504.346649,-47.120808,-142.401642,503.911255,-51.383194,-140.693726,503.539246,-55.571705,-142.299942,503.952423,1.088201,-139.284348,480.141052,2.66955,-143.713776,481.673737,6.651062,-145.626831,483.132416,10.699413,-143.877655,483.662659,12.418287,-139.493729,482.953857,10.80183,-135.068329,481.421204,6.821772,-133.190933,479.962494,2.469866,-134.623779,479.537872,-22.821184,-112.461769,519.543518,-0.051553,-0.019053,-0.019784, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26204,1155,994,0,0,64,0,0,47,1,0.975,0.188605,0.101731,-0.97677,-0.078569,0.109096,-0.990921,-57.201206,-145.928757,502.365326,-55.743,-150.352371,503.051392,-51.723816,-152.302551,503.10733,-47.510212,-150.630112,502.500427,-45.576923,-146.32695,501.586151,-46.745213,-141.648163,501.090057,-51.046364,-139.97995,500.844147,-55.250763,-141.635162,501.45108,0.985751,-139.317719,480.099457,2.569476,-143.757782,481.624268,6.561037,-145.679871,483.084778,10.6214,-143.932831,483.625458,12.347216,-139.542633,482.929565,10.728356,-135.106277,481.404755,6.737938,-133.219894,479.944244,2.373494,-134.651382,479.510376,-22.778717,-112.345093,519.074524,-0.052206,-0.018034,-0.020079, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
