millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239647,3038,978,1782,256,64,0,0,5236,1,0.975,-0.043023,-0.007296,-0.999047,-0.277793,0.003144,-0.960636,-62.350136,-118.03064,460.365601,-61.090931,-122.58551,460.824066,-57.375736,-124.685768,459.382965,-53.417099,-123.102081,456.886505,-51.528,-118.80468,454.797058,-52.380695,-114.013985,454.338654,-56.442654,-112.208473,455.779694,-60.409729,-113.731941,458.276154,-9.701117,-130.609085,487.75,-7.94857,-134.952667,488.856323,-3.814068,-136.689575,489.573792,0.272286,-134.787323,489.482086,1.901603,-130.368774,488.634979,0.127566,-126.037262,487.528656,-3.995394,-124.321609,486.811188,-8.37614,-125.917984,487.07608,-34.628414,-98.612495,509.340088,-0.152632,0.154002,0.038843, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239722,3038,978,1782,256,64,0,0,5237,1,0.975,-0.040482,-0.018772,-0.999004,-0.288493,-0.000608,-0.957482,-62.5578,-118.506508,461.608582,-61.269176,-123.046135,462.194397,-57.51757,-125.154762,460.886566,-53.536934,-123.595825,458.451172,-51.654789,-119.323959,456.314819,-52.54422,-114.542366,455.730286,-56.637585,-112.736206,457.036804,-60.624294,-114.236542,459.472229,-9.693504,-129.948303,485.313568,-7.967736,-134.284775,486.47049,-3.847071,-136.031326,487.138885,0.244504,-134.149857,486.927185,1.894928,-129.75293,485.959442,0.147536,-125.431175,484.802521,-3.958766,-123.705833,484.134155,-8.336806,-125.272301,484.517181,-34.546394,-98.432198,508.685394,-0.151932,0.153278,0.038489, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239774,3038,978,1782,256,64,0,0,5238,1,0.975,-0.047432,-0.012528,-0.998796,-0.279598,0.003559,-0.96011,-63.301327,-120.045273,467.766876,-62.010288,-124.582634,468.327057,-58.245895,-126.680069,467.024139,-54.248737,-125.108093,464.621338,-52.355911,-120.827911,462.526215,-53.248314,-116.048332,461.972778,-57.355064,-114.251404,463.268951,-61.358395,-115.766289,465.671753,-9.604856,-131.585449,491.862396,-7.864934,-135.913818,492.965027,-3.741364,-137.64743,493.578613,0.340288,-135.756836,493.343689,1.974911,-131.359772,492.397919,0.215002,-127.045876,491.295258,-3.894367,-125.33197,490.681702,-8.262509,-126.910973,491.093811,-34.468159,-98.525513,509.287201,-0.151681,0.152617,0.039069, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239816,3038,978,1782,256,64,0,0,5239,1,0.975,-0.046883,-0.019703,-0.998706,-0.277697,-0.00949,-0.960622,-62.309273,-118.441895,461.241333,-61.022865,-122.983322,461.774506,-57.287758,-125.080879,460.394073,-53.328442,-123.505524,457.908661,-51.458981,-119.222313,455.774231,-52.342838,-114.441002,455.238953,-56.42152,-112.643585,456.621521,-60.388222,-114.159172,459.106903,-9.501554,-132.11525,493.579346,-7.787897,-136.43663,494.741852,-3.683832,-138.180695,495.333618,0.395003,-136.311707,495.007965,2.044893,-131.936142,493.955658,0.310913,-127.631218,492.793121,-3.776829,-125.907082,492.201385,-8.135232,-127.456451,492.699921,-34.349247,-98.440369,508.892151,-0.152899,0.152084,0.039501, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239859,3030,973,1782,256,64,0,0,5240,1,0.975,-0.035408,-0.005981,-0.999355,-0.273225,-0.01037,-0.961894,-62.93288,-119.92794,467.425201,-61.682507,-124.473343,467.985901,-57.935352,-126.601166,466.711517,-53.921516,-125.063728,464.348602,-51.988476,-120.801437,462.281311,-52.839657,-116.017197,461.731781,-56.931145,-114.186203,462.994995,-60.950298,-115.667374,465.35791,-9.187519,-132.83252,495.878296,-7.430572,-137.12439,497.033905,-3.317997,-138.816299,497.638763,0.729889,-136.903259,497.338531,2.327661,-132.517227,496.309113,0.550641,-128.24144,495.153503,-3.546056,-126.569206,494.548645,-7.878615,-128.167816,495.02124,-34.165806,-98.523216,509.118683,-0.15379,0.149722,0.040517, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239902,2977,934,1782,256,64,0,0,5241,1,0.975,-0.050524,0.014836,-0.998613,-0.289107,-0.012599,-0.957214,-63.710751,-120.405991,472.506775,-62.534832,-124.972252,473.022888,-58.816296,-127.150047,471.732941,-54.767723,-125.662735,469.392609,-52.75724,-121.420601,467.372772,-53.527924,-116.622383,466.873352,-57.598263,-114.733154,468.146606,-61.651749,-116.165222,470.486938,-9.154256,-126.233978,472.659363,-7.446053,-130.60228,473.830292,-3.340328,-132.393295,474.735016,0.752145,-130.539978,474.843536,2.416123,-126.134338,474.092285,0.682595,-121.774971,472.921326,-3.415062,-120.009224,472.016632,-7.80549,-121.558044,472.068176,-34.069748,-98.411758,509.565308,-0.15777,0.146417,0.0388, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239946,2862,851,1782,256,64,0,0,5242,1,0.975,-0.056422,0.018692,-0.998232,-0.280857,-0.001104,-0.959749,-63.879486,-120.510406,474.036591,-62.675671,-125.097649,474.596344,-58.939613,-127.284843,473.286407,-54.895149,-125.789238,470.874146,-52.907986,-121.527222,468.772614,-53.705196,-116.704704,468.220612,-57.792969,-114.811943,469.522766,-61.842369,-116.250565,471.935028,-8.704102,-119.856972,449.552704,-6.957299,-124.273354,450.696625,-2.876843,-126.106598,451.99646,1.14988,-124.259666,452.690765,2.742069,-119.812447,452.372864,0.964094,-115.393219,451.228943,-3.120449,-113.592712,449.929108,-7.471472,-115.160629,449.377228,-33.901493,-98.244415,509.575195,-0.157577,0.144549,0.037338, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239990,2725,750,1782,256,64,0,0,5243,1,0.975,-0.054325,0.023348,-0.99825,-0.268646,0.006739,-0.963215,-64.443794,-121.686798,479.158539,-63.212448,-126.250862,479.704102,-59.431198,-128.400391,478.482391,-55.348545,-126.875069,476.209015,-53.352917,-122.60601,474.215729,-54.184372,-117.803078,473.69458,-58.313736,-115.947174,474.891907,-62.40081,-117.419334,477.165283,-8.287444,-118.076332,443.543365,-6.526803,-122.511955,444.710663,-2.466386,-124.362877,446.161163,1.520783,-122.51931,447.045166,3.075195,-118.056519,446.844849,1.280861,-113.614265,445.677521,-2.787319,-111.799454,444.227051,-7.106791,-113.369537,443.475769,-33.550869,-98.006004,509.718994,-0.1559,0.137764,0.035134, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240045,2604,660,1782,256,64,0,0,5244,1,0.975,-0.05428,0.01675,-0.998385,-0.27295,0.008075,-0.961994,-64.01696,-120.737495,475.647949,-62.755455,-125.304581,476.253387,-58.972721,-127.455246,475.011749,-54.919613,-125.927711,472.65036,-52.967258,-121.65609,470.552521,-53.828365,-116.846664,469.958649,-57.957565,-114.996719,471.188721,-62.015137,-116.468658,473.55011,-8.328764,-119.27729,448.931183,-6.572403,-123.696396,450.011108,-2.490607,-125.542847,451.305023,1.529686,-123.712311,452.054993,3.111955,-119.273666,451.821686,1.325237,-114.849724,450.74176,-2.762387,-113.03537,449.447815,-7.109626,-114.592384,448.844482,-33.412895,-97.863022,509.754791,-0.152831,0.136201,0.032772, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240089,2557,604,1782,256,64,0,0,5245,1,0.975,-0.056726,0.010777,-0.998332,-0.263813,0.009866,-0.964523,-64.381187,-121.248466,477.938354,-63.122791,-125.826317,478.597107,-59.326889,-128.001907,477.397675,-55.252243,-126.497818,475.042694,-53.283352,-122.234238,472.911652,-54.142265,-117.413284,472.263611,-58.284573,-115.540352,473.452362,-62.362576,-116.98912,475.807343,-8.194742,-116.703545,439.459045,-6.487919,-121.162895,440.61377,-2.468239,-123.076408,442.117676,1.516847,-121.296936,443.089813,3.108674,-116.860329,442.960693,1.367538,-112.391769,441.805969,-2.662344,-110.515381,440.302063,-6.978351,-112.021416,439.459503,-33.411343,-97.72361,509.885284,-0.152324,0.133852,0.030926, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240132,2552,580,1782,256,64,0,0,5246,1,0.975,-0.048037,0.015118,-0.998731,-0.273786,0.007156,-0.961764,-64.329514,-120.563934,476.185883,-63.113136,-125.134117,476.778656,-59.347061,-127.311729,475.562744,-55.271748,-125.819054,473.250458,-53.271809,-121.568924,471.196259,-54.08736,-116.760666,470.621124,-58.201992,-114.878494,471.819397,-62.281036,-116.31678,474.131714,-8.630765,-120.557564,453.992676,-6.831481,-124.966629,455.085815,-2.688244,-126.756844,456.241455,1.37269,-124.858475,456.782654,2.952121,-120.383545,456.392365,1.124131,-115.974487,455.299225,-3.020177,-114.21402,454.143585,-7.403549,-115.832779,453.757263,-33.505417,-97.509834,509.550659,-0.153084,0.13302,0.027988, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240176,2544,562,1782,256,64,0,0,5247,1,0.975,-0.059098,0.025107,-0.997936,-0.275928,0.00275,-0.961174,-64.630608,-120.389023,477.000702,-63.414978,-124.985657,477.578339,-59.648323,-127.179749,476.297241,-55.572258,-125.684235,473.907837,-53.571323,-121.414955,471.809814,-54.381268,-116.581596,471.243134,-58.499359,-114.68309,472.513275,-62.579922,-116.122314,474.902679,-8.815212,-119.036011,448.797516,-7.041831,-123.443146,449.884613,-2.929994,-125.252815,451.081726,1.113477,-123.38327,451.687592,2.699186,-118.928535,451.34726,0.896453,-114.519852,450.260162,-3.21802,-112.740807,449.063049,-7.584299,-114.332512,448.609161,-33.691677,-97.428741,509.931366,-0.152715,0.13549,0.027332, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240220,2503,528,1782,256,64,0,0,5248,1,0.975,-0.054063,0.026144,-0.998195,-0.264982,0.017889,-0.964088,-64.918159,-120.595177,478.087982,-63.728657,-125.189415,478.61908,-59.959747,-127.384827,477.363647,-55.853241,-125.894127,475.057037,-53.8116,-121.628937,473.050476,-54.596222,-116.801132,472.541992,-58.717484,-114.895248,473.774811,-62.828369,-116.33168,476.081421,-8.658672,-115.955536,438.14978,-6.978323,-120.41555,439.302429,-2.962991,-122.341454,440.767151,1.041779,-120.579353,441.685944,2.666155,-116.155586,441.520569,0.951909,-111.687317,440.36792,-3.072751,-109.797844,438.903198,-7.405328,-111.28228,438.116425,-33.798309,-97.193031,509.307678,-0.152623,0.137033,0.025999, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240264,2445,488,1782,256,64,0,0,5249,1,0.975,-0.055854,0.024688,-0.998134,-0.269797,0.015581,-0.962791,-65.337112,-120.707222,479.309479,-64.120743,-125.298874,479.954651,-60.342457,-127.507912,478.749725,-56.250443,-126.037247,476.400513,-54.239655,-121.787354,474.283173,-55.054241,-116.956688,473.650299,-59.181881,-115.046074,474.842926,-63.276905,-116.461639,477.192139,-9.133293,-119.345749,451.039063,-7.380484,-123.768303,452.154144,-3.275769,-125.600861,453.376068,0.778243,-123.747849,453.989044,2.385649,-119.293686,453.634003,0.60299,-114.869598,452.518921,-3.504383,-113.068237,451.296997,-7.880558,-114.639404,450.833374,-33.992115,-96.999352,509.499329,-0.148556,0.137934,0.022583, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240309,2375,438,1782,256,64,0,0,5250,1,0.975,-0.052123,0.027626,-0.998258,-0.275737,0.019614,-0.961033,-65.660721,-121.026474,480.90976,-64.455772,-125.619362,481.566376,-60.669621,-127.837845,480.407654,-56.554504,-126.37899,478.112396,-54.519459,-122.135399,476.025116,-55.324162,-117.30336,475.386627,-59.459766,-115.382515,476.527191,-63.577095,-116.787605,478.822449,-9.310239,-119.125435,450.733246,-7.556533,-123.562294,451.816223,-3.433611,-125.407867,452.989288,0.644941,-123.559715,453.565247,2.269491,-119.099609,453.206726,0.486784,-114.661568,452.123779,-3.638377,-112.846176,450.950714,-8.037596,-114.412048,450.52951,-34.087585,-96.930145,509.47113,-0.148379,0.136721,0.02254, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240353,2328,394,1782,256,64,0,0,5251,1,0.975,-0.050842,0.033697,-0.998138,-0.27127,0.025866,-0.962156,-66.187035,-121.534935,483.50824,-65.062195,-126.13253,483.975739,-61.313213,-128.354553,482.741302,-57.168552,-126.898804,480.528046,-55.053192,-122.654434,478.632477,-55.772049,-117.829681,478.200897,-59.877232,-115.887138,479.399414,-64.02597,-117.291374,481.61264,-9.434868,-118.482193,448.512909,-7.677391,-122.917786,449.624054,-3.563581,-124.758934,450.861938,0.499066,-122.904724,451.501434,2.109315,-118.439796,451.167938,0.321583,-114.002029,450.056793,-3.795511,-112.192551,448.818909,-8.181783,-113.765907,448.328857,-34.314007,-96.855522,509.602753,-0.147322,0.137387,0.022171, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240397,2279,342,1782,256,64,0,0,5252,1,0.975,-0.05292,0.033513,-0.998036,-0.269613,0.008915,-0.962928,-66.862511,-122.505028,487.33313,-65.714882,-127.101059,487.896729,-61.94091,-129.331818,486.748444,-57.783661,-127.888458,484.560974,-55.676682,-123.652245,482.615631,-56.422932,-118.823563,482.086823,-60.550213,-116.879105,483.200287,-64.709862,-118.271843,485.387787,-9.655692,-120.027733,453.449097,-7.869211,-124.423592,454.500793,-3.738047,-126.216362,455.621338,0.318757,-124.335503,456.154297,1.905188,-119.882599,455.787476,0.09098,-115.486366,454.735748,-4.041533,-113.722336,453.615234,-8.420062,-115.325516,453.240936,-34.442539,-96.799301,509.412933,-0.14798,0.138022,0.020862, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240442,2263,307,1782,256,64,0,0,5253,1,0.975,-0.055511,0.028452,-0.998053,-0.269364,0.014368,-0.962931,-65.741173,-120.059326,477.929352,-64.63224,-124.684715,478.343719,-60.902637,-126.918518,476.988434,-56.770958,-125.452644,474.65741,-54.653503,-121.184631,472.716125,-55.348076,-116.336212,472.327942,-59.438526,-114.379852,473.657074,-63.575844,-115.790756,475.988098,-9.805749,-120.213486,454.52652,-8.051452,-124.633064,455.609802,-3.92897,-126.459282,456.744812,0.147501,-124.601662,457.266602,1.770091,-120.148384,456.869568,-0.012463,-115.728836,455.786285,-4.135984,-113.93187,454.651306,-8.531111,-115.506554,454.285675,-34.601841,-96.884216,509.861206,-0.149158,0.138384,0.020287, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240485,2261,291,1782,256,64,0,0,5254,1,0.975,-0.054897,0.014803,-0.998382,-0.268878,0.020445,-0.962957,-65.84951,-120.11618,477.872894,-64.673523,-124.719505,478.409027,-60.912277,-126.932091,477.138977,-56.803425,-125.456474,474.806763,-54.750778,-121.195854,472.778534,-55.519901,-116.35994,472.262024,-59.635143,-114.436829,473.512451,-63.748322,-115.857536,475.844696,-9.856545,-119.673538,452.922882,-8.110577,-124.111732,454.033081,-3.998625,-125.959465,455.251831,0.072592,-124.112373,455.865173,1.697111,-119.651344,455.513824,-0.078572,-115.211472,454.403595,-4.193343,-113.394783,453.184875,-8.586549,-114.95945,452.722015,-34.656597,-96.81144,509.826996,-0.149185,0.138871,0.019283, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240529,2272,267,1782,256,64,0,0,5255,1,0.975,-0.054839,0.018565,-0.998323,-0.269389,0.020367,-0.962816,-64.95462,-118.135124,470.786407,-63.778816,-122.739059,471.234375,-60.04509,-124.926773,469.840485,-55.975803,-123.417053,467.421234,-53.950001,-119.135078,465.393799,-54.713646,-114.301933,464.958984,-58.803089,-112.400581,466.339691,-62.879002,-113.852623,468.758942,-9.88917,-119.547836,452.909088,-8.17946,-123.990906,454.024933,-4.096434,-125.870132,455.27356,-0.029247,-124.062485,455.923615,1.618355,-119.624985,455.594238,-0.121387,-115.179321,454.478424,-4.208143,-113.331535,453.229767,-8.596161,-114.855186,452.727631,-34.75602,-96.579117,509.397186,-0.151101,0.140509,0.019703, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240573,2238,246,1782,256,64,0,0,5256,1,0.975,-0.059285,0.027765,-0.997855,-0.264707,0.022553,-0.964065,-66.132797,-120.25943,479.504364,-64.955826,-124.863358,479.956238,-61.207993,-127.053322,478.589783,-57.119083,-125.54673,476.205505,-55.079914,-121.265617,474.200073,-55.845943,-116.431473,473.765717,-59.949936,-114.527237,475.114655,-64.045067,-115.977974,477.498932,-9.926686,-120.30439,456.172821,-8.221725,-124.740135,457.218262,-4.140645,-126.629105,458.408478,-0.071166,-124.843872,459.046204,1.582944,-120.427925,458.757904,-0.150243,-115.98896,457.712463,-4.235454,-114.129539,456.522278,-8.625141,-115.634018,456.039459,-34.792175,-96.534897,509.391785,-0.151267,0.142498,0.01913, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240628,2075,223,1782,256,64,0,0,5257,1,0.975,-0.061461,0.021095,-0.997887,-0.269265,0.012953,-0.962979,-65.777992,-119.42598,476.042084,-64.622322,-124.02317,476.435791,-60.882694,-126.205521,475.045441,-56.783829,-124.695816,472.685516,-54.721901,-120.417725,470.738403,-55.464794,-115.594284,470.367615,-59.562199,-113.692085,471.735077,-63.667919,-115.146225,474.095001,-10.064528,-121.325562,459.754089,-8.310391,-125.7173,460.75885,-4.192356,-127.530594,461.796082,-0.122392,-125.684525,462.258179,1.49723,-121.260742,461.874451,-0.282615,-116.869392,460.86972,-4.401134,-115.082581,459.832489,-8.787862,-116.648758,459.535675,-34.810673,-96.511063,509.39386,-0.152174,0.140777,0.019096, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240672,1792,209,1782,256,64,0,0,5258,1,0.975,-0.059809,0.016385,-0.998075,-0.272074,0.010373,-0.962221,-66.437431,-120.532814,480.466125,-65.255348,-125.129433,481.082397,-61.503349,-127.357079,479.838593,-57.41423,-125.908066,477.463287,-55.381023,-121.670464,475.347931,-56.157951,-116.838783,474.742035,-60.262436,-114.905617,475.975464,-64.354836,-116.299118,478.350769,-10.142549,-120.132088,455.055969,-8.388777,-124.538727,456.09729,-4.271339,-126.362114,457.198975,-0.201228,-124.514198,457.715698,1.418093,-120.077232,457.344788,-0.362893,-115.670242,456.303467,-4.481643,-113.875046,455.201782,-8.870788,-115.442261,454.845245,-34.903599,-96.491051,509.297913,-0.151277,0.142113,0.018037, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240716,1629,205,1782,256,64,0,0,5259,1,0.975,-0.053582,0.022895,-0.998301,-0.268179,0.010958,-0.963307,-66.693436,-120.793365,481.836853,-65.519302,-125.392815,482.382629,-61.762493,-127.606339,481.116364,-57.657787,-126.13575,478.779846,-55.606754,-121.881088,476.74173,-56.374668,-117.048492,476.214386,-60.485321,-115.124817,477.462219,-64.594154,-116.540863,479.798767,-10.121223,-120.338463,455.621368,-8.374625,-124.751495,456.710052,-4.270367,-126.578766,457.887665,-0.211128,-124.72879,458.464417,1.404952,-120.284508,458.102417,-0.370347,-115.870445,457.013763,-4.476759,-114.073006,455.836121,-8.856944,-115.641701,455.412445,-34.997917,-96.454048,509.055328,-0.152623,0.143174,0.018219, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240760,1604,203,1782,256,64,0,0,5260,1,0.975,-0.054881,0.026526,-0.998141,-0.27682,0.005198,-0.960908,-67.008423,-120.956108,482.673187,-65.860214,-125.549072,483.175659,-62.103916,-127.76329,481.934448,-57.972927,-126.300751,479.676697,-55.884277,-122.055336,477.724915,-56.626545,-117.232033,477.25174,-60.738052,-115.302139,478.463684,-64.87307,-116.712097,480.721436,-10.497841,-120.489822,455.987396,-8.694225,-124.890587,456.993317,-4.531368,-126.672791,458.014923,-0.447961,-124.773582,458.453766,1.145663,-120.306282,458.052765,-0.683813,-115.906631,457.046844,-4.846437,-114.151077,456.025238,-9.249183,-115.772362,455.753845,-35.168945,-96.455765,509.210083,-0.151319,0.142274,0.017089, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240804,1598,203,1782,256,64,0,0,5261,1,0.975,-0.058633,0.025467,-0.997955,-0.269275,0.009124,-0.96302,-67.143829,-121.071327,483.105896,-65.935196,-125.651207,483.591614,-62.162014,-127.812286,482.287537,-58.068188,-126.288513,479.957581,-56.047882,-122.010735,477.966583,-56.851097,-117.195694,477.502502,-60.976551,-115.324013,478.784943,-65.075958,-116.793709,481.114899,-10.491693,-119.96489,454.042358,-8.712929,-124.376122,455.116119,-4.587448,-126.183434,456.288422,-0.530295,-124.307076,456.87262,1.061652,-119.845314,456.526428,-0.745754,-115.432861,455.452698,-4.873505,-113.655357,454.280365,-9.254056,-115.253952,453.850983,-35.288273,-96.435081,509.472839,-0.149614,0.143395,0.017322, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240848,1598,197,1782,256,64,0,0,5262,1,0.975,-0.057467,0.014304,-0.998245,-0.273718,0.003273,-0.961804,-66.970299,-120.660042,481.382904,-65.726807,-125.238724,482.056183,-61.938461,-127.431442,480.855225,-57.859531,-125.950424,478.48349,-55.877266,-121.702332,476.330353,-56.72089,-116.880997,475.664886,-60.856384,-114.990883,476.858032,-64.93837,-116.416618,479.229767,-10.741334,-123.0924,465.919067,-8.933022,-127.459862,466.9133,-4.770513,-129.205017,467.819946,-0.694562,-127.288567,468.107941,0.890494,-122.835999,467.608521,-0.941459,-118.472656,466.614288,-5.100585,-116.751572,465.707642,-9.490372,-118.386543,465.592651,-35.350342,-96.365921,509.349304,-0.149879,0.14525,0.017459, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240891,1603,197,1782,256,64,0,0,5263,1,0.975,-0.055543,0.013366,-0.998367,-0.268284,0.023132,-0.963062,-66.471146,-119.450378,477.101654,-65.281075,-124.052727,477.742401,-61.52586,-126.286461,476.497681,-57.440784,-124.83992,474.096649,-55.41658,-120.600418,471.94574,-56.201611,-115.762138,471.311401,-60.308372,-113.825348,472.549683,-64.396637,-115.21537,474.950745,-10.74701,-122.37986,464.318909,-8.964968,-126.790413,465.270081,-4.810698,-128.600876,466.238037,-0.717785,-126.733192,466.655792,0.899203,-122.281883,466.278595,-0.906911,-117.87207,465.327423,-5.061133,-116.086411,464.359467,-9.471186,-117.676109,464.11496,-35.428707,-96.283195,509.268158,-0.149737,0.144612,0.017523, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240935,1634,210,1782,256,64,0,0,5264,1,0.975,-0.054961,0.015275,-0.998372,-0.270026,0.010945,-0.962791,-66.806885,-120.075058,479.733429,-65.603706,-124.674217,480.342285,-61.831688,-126.888077,479.100983,-57.735298,-125.41729,476.736633,-55.711617,-121.162651,474.634277,-56.510777,-116.326469,474.037781,-60.633873,-114.408585,475.266754,-64.733879,-115.823906,477.631073,-10.723822,-121.843063,462.055969,-8.967418,-126.242424,463.083893,-4.836792,-128.047562,464.086395,-0.752478,-126.182594,464.476196,0.874946,-121.741508,464.024963,-0.906919,-117.344299,462.99704,-5.036287,-115.565277,461.994537,-9.434903,-117.14592,461.770752,-35.467651,-96.261581,509.442535,-0.14903,0.144957,0.018961, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240979,1674,224,1782,256,64,0,0,5265,1,0.975,-0.054091,0.021522,-0.998304,-0.267335,0.014806,-0.96349,-67.215202,-120.738777,482.516357,-66.044907,-125.332375,483.096405,-62.280884,-127.55278,481.888062,-58.161762,-126.097069,479.599182,-56.098274,-121.855751,477.570557,-56.865288,-117.027725,477.012543,-60.981773,-115.098228,478.198883,-65.104019,-116.500572,480.487762,-10.869357,-124.44101,472.199829,-9.076536,-128.829926,473.107452,-4.896815,-130.60376,473.872284,-0.781985,-128.708633,474.046265,0.842922,-124.258408,473.527527,-0.970567,-119.874786,472.619904,-5.145536,-118.121887,471.855072,-9.568183,-119.733444,471.867126,-35.415546,-96.193428,509.257446,-0.148684,0.143841,0.01843, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
