millis,mouseX,mouseY,target_x,target_y,target_size,click,Success,frame_number,landmark_detection_success,landmark_detection_confidence,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,eye_lmk_X_0,eye_lmk_Y_0,eye_lmk_Z_0,eye_lmk_X_1,eye_lmk_Y_1,eye_lmk_Z_1,eye_lmk_X_2,eye_lmk_Y_2,eye_lmk_Z_2,eye_lmk_X_3,eye_lmk_Y_3,eye_lmk_Z_3,eye_lmk_X_4,eye_lmk_Y_4,eye_lmk_Z_4,eye_lmk_X_5,eye_lmk_Y_5,eye_lmk_Z_5,eye_lmk_X_6,eye_lmk_Y_6,eye_lmk_Z_6,eye_lmk_X_7,eye_lmk_Y_7,eye_lmk_Z_7,eye_lmk_X_28,eye_lmk_Y_28,eye_lmk_Z_28,eye_lmk_X_29,eye_lmk_Y_29,eye_lmk_Z_29,eye_lmk_X_30,eye_lmk_Y_30,eye_lmk_Z_30,eye_lmk_X_31,eye_lmk_Y_31,eye_lmk_Z_31,eye_lmk_X_32,eye_lmk_Y_32,eye_lmk_Z_32,eye_lmk_X_33,eye_lmk_Y_33,eye_lmk_Z_33,eye_lmk_X_34,eye_lmk_Y_34,eye_lmk_Z_34,eye_lmk_X_35,eye_lmk_Y_35,eye_lmk_Z_35,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz
112111,3336,550,3745,369,48,0,0,2191, 1, 0.975000, -0.193492, -0.013746, -0.981006, -0.440971, -0.033028, -0.896913, -73.400871, -170.753204, 474.238800, -71.945557, -175.190277, 475.381927, -68.278015, -177.185547, 474.152344, -64.587540, -175.559418, 471.270325, -63.032635, -171.308395, 468.424103, -64.101250, -166.598007, 467.187622, -68.092949, -164.953445, 468.510559, -71.788139, -166.517441, 471.392578, -26.370102, -191.591324, 508.612213, -24.437391, -195.886917, 509.525024, -20.316740, -197.335373, 508.935822, -16.450392, -195.085388, 507.189819, -15.103253, -190.482895, 505.309753, -17.036081, -186.226837, 504.396942, -21.116613, -184.782394, 504.986145, -25.217863, -186.706223, 506.958282, -51.214470, -155.894775, 522.309631, -0.076381, 0.337963, 0.082348, 
112144,3419,556,3745,369,48,0,0,2192, 1, 0.975000, -0.261074, 0.029256, -0.964875, -0.467299, -0.028270, -0.883647, -76.978981, -170.073074, 475.078278, -75.593803, -174.608215, 476.300629, -72.003342, -176.754196, 474.952698, -68.353729, -175.239975, 471.824097, -66.779152, -171.000031, 468.747467, -67.762817, -166.196335, 467.397278, -71.688896, -164.405853, 468.873047, -75.343735, -165.852921, 472.001648, -33.227650, -192.795349, 509.639801, -31.388342, -197.129532, 510.808411, -27.312460, -198.703445, 510.350250, -23.418253, -196.588486, 508.533752, -21.990173, -192.052750, 506.422943, -23.834105, -187.759781, 505.254364, -27.866659, -186.195236, 505.712494, -31.986950, -187.958923, 507.727905, -57.580170, -156.593262, 523.943176, -0.080466, 0.396316, 0.104432, 
112188,3539,556,3745,369,48,0,0,2193, 1, 0.975000, -0.213474, 0.005580, -0.976933, -0.478192, -0.033333, -0.877622, -80.667061, -176.273163, 493.027222, -79.213882, -180.679932, 494.627319, -75.505219, -182.825851, 493.704163, -71.756416, -181.435822, 490.798462, -70.164696, -177.364365, 487.612396, -71.239616, -172.671555, 485.888062, -75.267624, -170.894012, 486.935486, -79.014725, -172.227158, 489.841156, -36.158867, -194.058945, 512.618774, -34.367378, -198.396835, 513.749512, -30.329876, -199.997055, 513.227356, -26.442097, -197.915955, 511.358246, -24.984070, -193.401993, 509.237030, -26.779287, -189.105667, 508.106293, -30.773510, -187.514267, 508.628418, -34.880161, -189.243607, 510.699738, -60.804863, -157.898926, 528.432739, -0.091087, 0.414382, 0.116577, 
112232,3687,550,3745,369,48,0,0,2194, 1, 0.975000, -0.069086, 0.110097, -0.991517, -0.514184, 0.012728, -0.857586, -94.086403, -210.896210, 589.254272, -92.371170, -215.087555, 591.246155, -88.405907, -216.987961, 590.767944, -84.551849, -215.468353, 588.099731, -83.070961, -211.448868, 584.804565, -84.445503, -206.923416, 582.693542, -88.703171, -205.421783, 583.290894, -92.551140, -206.899094, 585.959106, -39.900402, -201.266312, 531.444885, -37.998016, -205.450653, 531.970764, -34.066750, -206.739716, 530.717896, -30.438604, -204.382584, 528.420227, -29.230490, -199.791809, 526.423645, -31.120985, -195.652527, 525.897705, -35.011051, -194.357605, 527.150574, -38.840271, -196.397278, 529.710754, -64.131355, -160.012024, 534.596680, -0.092557, 0.433647, 0.143423, 
112276,3786,522,3745,369,48,0,0,2195, 1, 0.975000, -0.113391, 0.138282, -0.983880, -0.541270, -0.001274, -0.840848, -100.490753, -225.321136, 633.087585, -98.675087, -229.393234, 635.209106, -94.689796, -231.246918, 634.736572, -90.907066, -229.780792, 631.946899, -89.545914, -225.881149, 628.474182, -91.025574, -221.464081, 626.205811, -95.298103, -220.016129, 626.825195, -99.076378, -221.443436, 629.614868, -42.280327, -205.832474, 542.641418, -40.303349, -209.960312, 543.071655, -36.370422, -211.135544, 541.686462, -32.813824, -208.675888, 539.297302, -31.706497, -204.054108, 537.303772, -33.668701, -199.971313, 536.873596, -37.561424, -198.787354, 538.258789, -41.320423, -200.937729, 540.919128, -66.268875, -160.583817, 537.915283, -0.104393, 0.456337, 0.176417, 
112318,3811,499,3745,369,48,0,0,2196, 1, 0.975000, -0.146447, 0.160603, -0.976094, -0.547300, 0.004685, -0.836923, -100.966492, -220.671875, 625.044434, -99.150284, -224.823776, 627.036926, -95.149414, -226.666412, 626.480042, -91.344872, -225.105896, 623.700012, -89.967590, -221.085510, 620.325378, -91.443619, -216.589020, 618.199097, -95.735077, -215.152664, 618.889771, -99.536407, -216.671997, 621.669800, -45.263794, -207.268890, 548.165405, -43.392998, -211.491241, 548.755310, -39.470734, -212.845520, 547.491760, -35.823982, -210.541367, 545.115051, -34.581196, -205.960602, 543.017334, -36.441002, -201.783691, 542.427490, -40.321735, -200.425262, 543.690979, -44.163818, -202.401947, 546.324463, -68.659752, -161.304092, 543.136169, -0.100767, 0.467502, 0.177272, 
112363,3817,474,3745,369,48,0,0,2197, 1, 0.975000, -0.150531, 0.168954, -0.974061, -0.553257, 0.009002, -0.832962, -102.176315, -219.906555, 626.220825, -100.450294, -224.131622, 628.208435, -96.482689, -226.069412, 627.663513, -92.634583, -224.569519, 624.905273, -91.163368, -220.539810, 621.549561, -92.541359, -215.976517, 619.432739, -96.809395, -214.439804, 620.106873, -100.652954, -215.898407, 622.865112, -46.369465, -205.477692, 544.826355, -44.568031, -209.726395, 545.396606, -40.691319, -211.133759, 544.088684, -37.040009, -208.878174, 541.668762, -35.745247, -204.313873, 539.554382, -37.535648, -200.111679, 538.984070, -41.370262, -198.700317, 540.291992, -45.207485, -200.624664, 542.970337, -69.720078, -161.171906, 544.929504, -0.098602, 0.476009, 0.170556, 
112417,3799,452,3745,369,48,0,0,2198, 1, 0.975000, -0.173924, 0.202770, -0.963657, -0.558984, 0.036614, -0.828370, -106.172646, -222.530396, 638.160828, -104.534584, -226.936752, 639.871338, -100.584175, -228.944733, 639.120667, -96.670151, -227.365097, 636.348633, -95.087029, -223.154022, 633.179016, -96.359901, -218.421570, 631.362793, -100.628983, -216.801788, 632.219177, -104.540543, -218.337769, 634.991211, -50.036942, -209.185349, 556.595276, -48.331848, -213.498413, 557.234375, -44.486450, -215.027405, 555.962708, -40.783165, -212.877762, 553.525269, -39.385067, -208.341507, 551.349792, -41.081326, -204.074829, 550.710693, -44.884544, -202.544281, 551.982361, -48.764339, -204.352982, 554.671875, -71.869499, -161.327560, 548.036316, -0.080858, 0.494881, 0.160657, 
112460,3794,414,3745,369,48,0,0,2199, 1, 0.975000, -0.183408, 0.207123, -0.960969, -0.554586, 0.042598, -0.831035, -106.685707, -221.412292, 635.648010, -105.108139, -225.910355, 637.181030, -101.198471, -227.968430, 636.264587, -97.280960, -226.369141, 633.435608, -95.650818, -222.081787, 630.351196, -96.851532, -217.268753, 628.719055, -101.090584, -215.588287, 629.734619, -105.007507, -217.141632, 632.563599, -50.614750, -206.743439, 550.523743, -48.938343, -211.059494, 551.144287, -45.150288, -212.602295, 549.779663, -41.500282, -210.469360, 547.229309, -40.119423, -205.944565, 544.987122, -41.785915, -201.677261, 544.366577, -45.530544, -200.132629, 545.731140, -49.346745, -201.918671, 548.534485, -72.830078, -161.319580, 548.872864, -0.073078, 0.496618, 0.154390, 
112502,3784,387,3745,369,48,0,0,2200, 1, 0.975000, -0.166385, 0.206653, -0.964163, -0.551839, 0.040936, -0.832945, -107.313049, -220.265823, 633.930969, -105.794975, -224.717957, 635.696533, -101.878227, -226.827881, 635.042419, -97.891594, -225.345200, 632.351746, -96.174255, -221.168686, 629.200684, -97.322670, -216.398209, 627.337097, -101.565758, -214.669739, 628.089172, -105.546982, -216.109665, 630.779846, -51.689648, -207.950378, 553.737366, -50.049892, -212.257294, 554.310791, -46.262383, -213.801941, 552.980286, -42.575314, -211.681152, 550.525208, -41.141869, -207.170288, 548.383728, -42.772301, -202.910049, 547.810303, -46.518066, -201.363022, 549.140808, -50.373802, -203.145233, 551.853027, -73.529160, -161.222900, 549.219482, -0.073709, 0.495176, 0.148448, 
112546,3783,382,3745,369,48,0,0,2201, 1, 0.975000, -0.158498, 0.203913, -0.966073, -0.556057, 0.042586, -0.830053, -104.406319, -212.581299, 613.203491, -102.893845, -217.097687, 614.655762, -99.016319, -219.175735, 613.712280, -95.079376, -217.586624, 610.925720, -93.389771, -213.294678, 607.928406, -94.521851, -208.472412, 606.387024, -98.732094, -206.763931, 607.419678, -102.668282, -208.305725, 610.206238, -52.194534, -207.802048, 553.966492, -50.555355, -212.127213, 554.567322, -46.774132, -213.695282, 553.208374, -43.096092, -211.588898, 550.685669, -41.669052, -207.075974, 548.476990, -43.298740, -202.798828, 547.876221, -47.037212, -201.228973, 549.235168, -50.879971, -202.990265, 552.013000, -73.986191, -161.332657, 550.129639, -0.074615, 0.495726, 0.143827, 
112590,3783,382,3745,369,48,0,0,2202, 1, 0.975000, -0.158583, 0.196897, -0.967514, -0.552429, 0.034676, -0.832838, -106.985840, -217.715302, 627.884583, -105.538162, -222.210037, 629.499390, -101.682640, -224.353989, 628.726868, -97.711411, -222.877853, 626.019653, -95.953712, -218.677429, 622.963562, -97.025215, -213.877243, 621.258423, -101.213486, -212.101807, 622.121277, -105.180573, -213.533920, 624.828491, -51.971909, -205.830383, 548.617981, -50.376858, -210.198486, 549.406128, -46.562370, -211.876114, 548.272888, -42.793667, -209.878586, 545.882019, -41.274853, -205.408951, 543.634155, -42.864784, -201.087357, 542.845947, -46.635796, -199.412491, 543.979248, -50.574615, -201.054504, 546.607239, -74.275261, -161.806152, 551.543457, -0.073804, 0.492132, 0.141716, 
112643,3758,382,3745,369,48,0,0,2203, 1, 0.975000, -0.147272, 0.198781, -0.968915, -0.546211, 0.041374, -0.836625, -103.946472, -210.780762, 608.311951, -102.447510, -215.279770, 609.985901, -98.557167, -217.423248, 609.205322, -94.590263, -215.941025, 606.427551, -92.873215, -211.734146, 603.279663, -93.995094, -206.924774, 601.504150, -98.215614, -205.158585, 602.386292, -102.178726, -206.594421, 605.164063, -52.277199, -208.012787, 553.830627, -50.680038, -212.349136, 554.463074, -46.883350, -213.958206, 553.217407, -43.140656, -211.897858, 550.823364, -41.639153, -207.407471, 548.683350, -43.228859, -203.117004, 548.050964, -46.983868, -201.507324, 549.296570, -50.895733, -203.225723, 551.942749, -74.025208, -161.662796, 550.820007, -0.075630, 0.487127, 0.135263, 
112687,3744,382,3745,369,48,0,0,2204, 1, 0.975000, -0.145510, 0.199813, -0.968969, -0.543614, 0.040888, -0.838339, -106.129707, -215.490753, 621.752747, -104.782639, -220.048325, 623.351074, -100.958122, -222.279282, 622.603333, -96.929939, -220.862610, 619.947571, -95.061768, -216.659439, 616.939453, -96.026062, -211.805084, 615.259949, -100.191849, -209.934952, 616.088867, -104.214302, -211.307495, 618.744629, -52.176342, -207.765213, 552.062134, -50.618923, -212.137497, 552.713440, -46.791843, -213.800781, 551.567566, -42.965866, -211.780441, 549.295776, -41.378136, -207.291275, 547.228821, -42.929855, -202.963211, 546.577515, -46.716049, -201.300293, 547.723389, -50.715721, -202.981125, 550.246277, -73.743271, -162.049942, 551.023315, -0.074944, 0.484592, 0.127547, 
112730,3737,382,3745,369,48,0,0,2205, 1, 0.975000, -0.144176, 0.206039, -0.967864, -0.540881, 0.042941, -0.840002, -109.448746, -222.193817, 641.389954, -108.352356, -226.858963, 642.852905, -104.634933, -229.251816, 642.109558, -100.504257, -227.957214, 639.595398, -98.385582, -223.762817, 636.783142, -99.086311, -218.824844, 635.267090, -103.164543, -216.765350, 636.063538, -107.287369, -218.018494, 638.577698, -52.445915, -209.150681, 554.843140, -50.885216, -213.515381, 555.444153, -47.057812, -215.158615, 554.262878, -43.234249, -213.118256, 551.991272, -41.649734, -208.620605, 549.960022, -43.203976, -204.299774, 549.358948, -46.991081, -202.655853, 550.540222, -50.988480, -204.361130, 553.067932, -73.673378, -162.122452, 550.594055, -0.074553, 0.481869, 0.123437, 
112774,3737,382,3745,369,48,0,0,2206, 1, 0.975000, -0.111861, 0.187824, -0.975812, -0.530319, 0.036131, -0.847028, -106.636963, -215.098984, 620.880615, -105.545860, -219.715469, 622.516235, -101.748253, -222.074966, 622.155396, -97.497917, -220.780212, 620.009399, -95.294151, -216.615936, 617.335449, -96.010811, -211.717621, 615.679626, -100.155022, -209.698303, 616.060669, -104.391937, -210.956009, 618.206665, -52.737839, -209.853302, 556.217224, -51.224560, -214.250809, 556.911377, -47.371326, -215.972351, 555.909424, -43.462921, -214.008118, 553.798279, -41.786591, -209.537933, 551.814636, -43.296692, -205.181717, 551.120422, -47.110859, -203.462097, 552.122375, -51.199425, -205.089630, 554.480530, -73.639786, -161.887314, 549.751343, -0.081755, 0.474959, 0.116578, 
112818,3737,382,3745,369,48,0,0,2207, 1, 0.975000, -0.097953, 0.192515, -0.976393, -0.526523, 0.040333, -0.849204, -105.784866, -212.287704, 612.804016, -104.666145, -216.930542, 614.396423, -100.845673, -219.284943, 613.934570, -96.591888, -217.956940, 611.689026, -94.405243, -213.752335, 608.975220, -95.143684, -208.828033, 607.356079, -99.313423, -206.815506, 607.844727, -103.555069, -208.104065, 610.090210, -52.611977, -208.796021, 553.075806, -51.145061, -213.205490, 553.774597, -47.321743, -214.965744, 552.772217, -43.409451, -213.043915, 550.655823, -41.698051, -208.595230, 548.665222, -43.162258, -204.227371, 547.966431, -46.946278, -202.469513, 548.968750, -51.033669, -204.052155, 551.331543, -73.619339, -161.673035, 548.965698, -0.079508, 0.469190, 0.110525, 
112862,3738,379,3745,369,48,0,0,2208, 1, 0.975000, -0.101242, 0.197492, -0.975063, -0.526367, 0.041136, -0.849262, -105.930565, -213.130051, 614.891052, -104.769592, -217.761475, 616.515076, -100.946877, -220.101395, 616.003418, -96.733147, -218.764069, 613.655762, -94.604706, -214.561554, 610.847351, -95.383614, -209.644333, 609.182007, -99.555069, -207.652008, 609.734985, -103.757591, -208.948776, 612.082642, -52.827972, -209.922089, 555.781128, -51.378719, -214.344666, 556.492859, -47.523842, -216.132004, 555.597229, -43.548019, -214.234879, 553.618896, -41.779381, -209.792343, 551.716797, -43.227470, -205.408951, 551.005127, -47.044823, -203.624695, 551.900757, -51.203163, -205.187561, 554.123962, -73.501289, -161.800690, 549.221497, -0.076592, 0.470071, 0.109566, 
112906,3739,378,3745,369,48,0,0,2209, 1, 0.975000, -0.105115, 0.185937, -0.976923, -0.530441, 0.035415, -0.846982, -104.285858, -210.188034, 606.205444, -103.005440, -214.740005, 607.949097, -99.158081, -217.017288, 607.424255, -95.031349, -215.669800, 604.938477, -93.049934, -211.516693, 601.947815, -93.953148, -206.667755, 600.135864, -98.140114, -204.752350, 600.728943, -102.256561, -206.057678, 603.214783, -52.230217, -208.603699, 552.141174, -50.734016, -213.004623, 552.833557, -46.893265, -214.737656, 551.822571, -42.985710, -212.786179, 549.700439, -41.298134, -208.322861, 547.710266, -42.791164, -203.963715, 547.017883, -46.592453, -202.232712, 548.028870, -50.677692, -203.846558, 550.398254, -73.234818, -161.782379, 549.070435, -0.076735, 0.470684, 0.107431, 
112960,3739,378,3745,369,48,1,1,2210, 1, 0.975000, -0.116518, 0.183464, -0.976097, -0.525138, 0.031081, -0.850449, -105.934196, -214.346924, 617.966003, -104.711060, -218.932419, 619.523254, -100.924545, -221.219604, 618.863342, -96.824593, -219.854553, 616.372803, -94.818604, -215.666779, 613.510620, -95.657402, -210.794281, 611.894714, -99.791245, -208.856186, 612.613281, -103.883133, -210.179062, 615.103821, -51.403812, -206.734360, 546.651733, -49.907040, -211.122437, 547.291809, -46.085045, -212.831360, 546.223938, -42.204758, -210.859497, 544.073608, -40.536175, -206.392014, 542.100525, -42.028683, -202.046509, 541.460449, -45.811001, -200.338470, 542.528381, -49.866554, -201.975388, 544.930420, -72.956474, -161.837936, 548.879639, -0.077050, 0.470411, 0.106216, 
113048,3739,378,799,635,128,0,0,2212, 1, 0.975000, -0.122143, 0.182926, -0.975510, -0.531224, 0.036497, -0.846445, -104.778419, -211.615326, 609.811218, -103.484840, -216.175186, 611.396240, -99.673523, -218.421387, 610.705200, -95.610237, -217.023849, 608.142822, -93.680237, -212.832077, 605.210205, -94.591522, -207.979568, 603.555542, -98.745354, -206.089813, 604.316223, -102.801537, -207.443741, 606.878540, -52.040390, -208.442291, 551.494446, -50.533421, -212.829315, 552.133057, -46.696987, -214.531754, 551.071899, -42.806190, -212.551849, 548.932617, -41.137199, -208.079025, 546.968323, -42.639893, -203.733994, 546.329651, -46.437042, -202.032303, 547.390808, -50.505005, -203.679092, 549.782288, -72.930077, -161.239792, 547.053162, -0.076216, 0.474195, 0.109122, 
113092,3739,378,799,635,128,0,0,2213, 1, 0.975000, -0.100505, 0.183182, -0.977928, -0.526616, 0.035161, -0.849375, -101.324394, -203.466064, 585.933655, -100.077667, -208.064972, 587.230774, -96.245979, -210.255325, 586.469788, -92.105423, -208.742996, 584.096436, -90.085602, -204.445038, 581.501038, -90.949402, -199.566956, 580.176331, -95.125145, -197.715454, 580.964905, -99.259918, -199.183731, 583.338196, -52.240925, -208.716629, 552.284668, -50.724579, -213.104782, 552.920105, -46.900173, -214.799454, 551.803589, -43.036354, -212.807541, 549.589233, -41.393009, -208.326462, 547.574097, -42.904415, -203.981567, 546.938721, -46.688690, -202.287415, 548.055176, -50.725708, -203.943008, 550.522339, -73.047455, -160.684967, 545.451599, -0.081610, 0.469667, 0.108845, 
113136,3739,378,799,635,128,0,0,2214, 1, 0.975000, -0.103740, 0.185192, -0.977211, -0.527463, 0.032761, -0.848946, -101.703621, -204.241562, 588.063965, -100.454140, -208.831039, 589.467041, -96.614975, -211.038773, 588.791077, -92.466942, -209.559128, 586.432068, -90.445076, -205.289566, 583.771912, -91.315308, -200.416931, 582.336792, -95.495934, -198.553101, 583.044800, -99.636665, -199.989410, 585.403809, -51.884743, -206.970322, 547.636780, -50.370724, -211.371536, 548.316162, -46.544174, -213.086182, 547.225281, -42.675560, -211.108765, 545.003052, -41.028019, -206.628708, 542.951355, -42.537632, -202.271393, 542.271973, -46.323246, -200.558197, 543.362915, -50.364616, -202.194702, 545.833679, -72.972298, -160.536194, 544.715332, -0.081778, 0.470695, 0.109637, 
113179,3736,378,799,635,128,0,0,2215, 1, 0.975000, -0.102201, 0.179279, -0.978475, -0.526912, 0.031273, -0.849344, -100.154907, -201.473831, 579.693359, -98.864861, -206.032806, 581.030640, -95.017372, -208.180588, 580.319885, -90.898064, -206.647705, 577.977417, -88.924294, -202.363083, 575.375488, -89.838043, -197.520264, 574.010315, -94.022896, -195.716034, 574.749023, -98.136116, -197.205170, 577.091431, -51.967445, -207.493576, 549.242493, -50.467144, -211.919785, 550.031555, -46.607792, -213.691040, 549.096619, -42.678780, -211.766953, 546.985352, -40.980541, -207.304352, 544.934448, -42.479309, -202.920273, 544.145386, -46.298260, -201.153000, 545.080322, -50.406288, -202.731964, 547.429565, -72.990501, -160.645172, 545.267761, -0.078955, 0.471426, 0.111398, 
113223,3698,387,799,635,128,0,0,2216, 1, 0.975000, -0.091187, 0.179107, -0.979595, -0.525263, 0.030121, -0.850407, -101.075203, -203.765427, 586.032471, -99.838501, -208.355255, 587.441772, -95.990295, -210.567322, 586.811951, -91.816391, -209.093399, 584.511902, -89.767525, -204.826965, 581.888977, -90.627434, -199.955597, 580.454895, -94.815918, -198.085190, 581.109497, -98.981705, -199.516586, 583.409546, -51.169044, -205.021469, 542.655640, -49.643112, -209.429367, 543.412903, -45.801369, -211.161163, 542.391968, -41.923714, -209.200226, 540.190918, -40.279434, -204.726456, 538.099121, -41.802238, -200.362595, 537.341858, -45.602325, -198.633835, 538.362793, -49.655579, -200.248352, 540.804810, -72.877434, -160.670685, 545.277832, -0.079000, 0.471589, 0.112550, 
113267,3554,419,799,635,128,0,0,2217, 1, 0.975000, -0.096531, 0.176534, -0.979550, -0.531679, 0.032120, -0.846337, -100.804901, -203.921906, 585.937561, -99.522842, -208.451569, 587.463867, -95.658798, -210.616837, 586.960266, -91.507813, -209.136017, 584.721741, -89.508347, -204.905624, 582.059631, -90.424232, -200.084961, 580.506042, -94.619415, -198.270599, 581.036926, -98.760757, -199.710342, 583.275452, -51.235970, -206.196777, 545.673950, -49.696232, -210.593369, 546.356873, -45.837090, -212.290878, 545.309143, -41.947803, -210.293930, 543.144531, -40.303787, -205.802750, 541.130981, -41.839432, -201.449219, 540.448059, -45.658104, -199.753113, 541.495789, -49.726757, -201.411880, 543.909180, -72.706383, -160.691879, 545.355652, -0.078081, 0.470084, 0.113820, 
113311,3272,448,799,635,128,0,0,2218, 1, 0.975000, -0.111909, 0.171786, -0.978757, -0.529601, 0.027253, -0.847809, -98.742554, -200.755829, 576.368347, -97.282738, -205.225418, 577.869690, -93.404015, -207.288162, 577.117798, -89.413300, -205.723190, 574.553101, -87.651268, -201.480011, 571.678040, -88.740654, -196.708679, 570.109070, -92.944656, -195.011841, 570.928589, -96.931221, -196.530472, 573.493286, -50.525265, -204.310013, 540.952393, -48.974514, -208.702499, 541.714905, -45.124615, -210.411163, 540.698364, -41.260422, -208.433060, 538.498230, -39.643166, -203.958130, 536.403320, -41.190628, -199.609741, 535.640808, -44.998672, -197.903931, 536.657349, -49.040932, -199.535995, 539.097900, -72.466980, -160.723541, 545.422607, -0.075910, 0.471792, 0.116743, 
113366,2943,453,799,635,128,0,0,2219, 1, 0.975000, -0.130052, 0.149195, -0.980218, -0.540302, 0.013756, -0.841359, -98.245743, -202.289703, 581.064636, -96.713066, -206.740891, 582.429382, -92.885765, -208.751862, 581.417114, -89.040894, -207.133774, 578.620789, -87.429977, -202.869583, 575.678528, -88.585136, -198.115845, 574.222839, -92.739281, -196.472351, 575.326111, -96.585236, -198.040817, 578.122375, -48.856697, -203.448181, 539.130188, -47.261559, -207.789841, 539.848877, -43.423958, -209.428665, 538.773621, -39.621475, -207.403641, 536.534302, -38.078125, -202.932404, 534.442627, -39.668350, -198.635223, 533.723877, -43.464115, -196.997849, 534.799133, -47.444862, -198.681610, 537.281799, -71.197540, -160.369736, 545.498108, -0.080332, 0.466941, 0.118762, 
113409,2657,459,799,635,128,0,0,2220, 1, 0.975000, -0.208597, 0.070088, -0.975487, -0.506196, 0.048377, -0.861060, -97.083359, -196.899719, 562.472229, -95.622284, -201.284286, 564.303772, -91.774475, -203.418472, 563.705566, -87.832352, -202.034790, 561.028015, -86.110291, -197.976395, 557.839600, -87.204475, -193.283783, 555.901733, -91.372108, -191.528366, 556.606262, -95.306976, -192.865891, 559.283813, -46.720345, -202.783875, 539.353882, -45.204952, -207.253464, 540.295349, -41.187614, -209.092209, 540.002502, -37.043808, -207.216537, 538.646851, -35.206078, -202.746872, 537.022522, -36.728844, -198.307892, 536.080994, -40.714886, -196.478271, 536.373901, -45.085545, -198.025406, 537.948303, -69.231194, -158.588715, 540.342285, -0.087103, 0.440438, 0.113374, 
113452,2345,461,799,635,128,0,0,2221, 1, 0.975000, -0.119532, 0.110662, -0.986644, -0.289511, 0.146504, -0.945896, -79.654091, -162.241333, 469.809845, -78.709221, -167.002136, 470.869141, -74.981949, -169.424652, 470.039001, -70.692024, -168.077332, 467.805695, -68.358528, -163.787125, 465.477478, -68.902267, -158.795303, 464.425476, -72.987854, -156.674744, 465.248352, -77.269165, -157.968765, 467.481659, -37.947945, -194.864502, 525.949036, -36.233047, -199.281937, 526.200256, -32.077499, -200.893677, 525.498901, -27.933453, -198.758804, 524.255798, -26.224751, -194.146667, 523.199158, -27.934465, -189.755814, 522.947937, -32.064697, -188.139572, 523.649292, -36.457623, -190.001617, 525.181213, -63.577217, -156.750565, 536.743469, -0.107616, 0.364538, 0.083336, 
113496,2033,462,799,635,128,0,0,2222, 1, 0.975000, -0.032135, 0.124511, -0.991698, -0.213221, 0.175364, -0.961137, -78.505089, -164.774033, 475.136017, -77.372803, -169.427658, 476.102234, -73.575912, -171.638672, 475.225067, -69.373802, -170.102875, 473.018402, -67.231255, -165.756622, 470.774841, -67.972343, -160.856018, 469.820129, -72.115196, -158.956757, 470.685760, -76.312729, -160.440628, 472.892456, -31.699791, -182.867294, 495.237427, -29.946774, -187.276932, 495.202332, -25.735159, -188.806808, 494.268188, -21.550186, -186.569061, 492.982147, -19.835073, -181.893967, 492.097626, -21.576403, -177.511749, 492.132690, -25.762383, -175.970123, 493.066864, -30.196150, -177.954407, 494.671875, -59.123020, -154.936584, 530.756714, -0.078726, 0.330410, 0.062006, 
113540,1766,461,799,635,128,0,0,2223, 1, 0.975000, -0.033482, 0.143773, -0.989044, -0.191365, 0.191565, -0.962644, -76.128174, -164.863556, 473.554993, -75.084335, -169.476746, 474.347412, -71.329819, -171.689911, 473.579987, -67.094154, -170.199722, 471.702209, -64.861977, -165.910751, 469.814117, -65.522736, -161.065353, 469.076294, -69.622452, -159.138824, 469.789154, -73.853264, -160.584290, 471.666901, -28.476389, -187.641296, 509.384705, -26.770176, -192.174728, 509.692413, -22.506195, -193.992279, 509.485992, -18.192593, -192.028198, 508.886353, -16.357203, -187.443695, 508.244720, -18.064781, -182.925339, 507.936981, -22.314053, -181.109268, 508.143402, -26.906921, -182.813492, 509.016602, -54.751839, -154.725754, 529.546570, -0.055740, 0.297375, 0.041299, 
113593,1560,452,799,635,128,0,0,2224, 1, 0.975000, -0.046681, 0.130009, -0.990413, -0.164175, 0.191165, -0.967731, -66.335320, -153.565674, 438.356049, -65.338806, -158.108276, 438.569031, -61.708561, -160.156082, 437.220520, -57.603634, -158.513046, 435.100464, -55.423309, -154.179199, 433.450745, -56.007912, -149.434296, 433.289032, -59.996593, -147.637039, 434.586273, -64.109024, -149.226913, 436.706329, -20.602962, -186.195557, 507.724274, -18.846582, -190.721710, 508.172546, -14.582867, -192.511993, 508.062805, -10.320714, -190.514725, 507.459320, -8.559641, -185.911377, 506.715637, -10.319987, -181.401505, 506.267365, -14.567738, -179.615433, 506.377106, -19.107630, -181.344604, 507.239990, -46.372719, -154.232208, 528.165955, -0.048949, 0.212531, 0.017779, 
